logFC	AveExpr	t	P.Value	adj.P.Val	B
CDKL5	-0.104170235114646	3.74076670017231	-1.94134292891415	0.0572723755471472	0.312452389056937	-4.59688479746021
RSPH3	-0.0799144394533613	6.32037620720897	-1.94125784174094	0.0572829379937718	0.312452389056937	-4.59703777199148
TXLNA	0.118999292387704	5.25162950556671	1.94095634682001	0.057320377991946	0.312584115550793	-4.59757976966128
DIO1	-0.0829575446436945	2.59142179785982	-1.94071756003323	0.0573500456487886	0.312611632268947	-4.59800898489817
DHODH	-0.102719781077318	4.04164153550813	-1.94070178127643	0.0573520065153276	0.312611632268947	-4.59803734533032
MKRN1	-0.139991929804376	8.5439527298565	-1.94047722139225	0.0573799193542235	0.312614803126368	-4.59844094317926
ACTL6B	-0.120315503486184	3.92051306945096	-1.9401539135297	0.0574201269623068	0.312614803126368	-4.59902194781434
HSH2D	0.173615586644336	5.28248248982883	1.94010911605625	0.057425700017945	0.312614803126368	-4.59910244505806
ORAI1	0.131007746792119	6.01887389594386	1.93995633955201	0.0574447097414646	0.312614803126368	-4.59937695926078
HADH	-0.229679522940664	9.29618623078709	-1.93988047835261	0.0574541510194264	0.312614803126368	-4.59951326234706
PCGF2	-0.111298925378678	5.80024891389918	-1.93979810154903	0.0574644046951775	0.312614803126368	-4.59966126704818
DOCK10	0.141395831892548	3.44652089877158	1.93978108880988	0.057466522514031	0.312614803126368	-4.59969183280386
FMN2	-0.0665135755078112	3.30065452370734	-1.93975393846184	0.0574699024440435	0.312614803126368	-4.5997406117029
TMEM217	-0.116651391613475	3.40019643746469	-1.93973539299716	0.0574722112550346	0.312614803126368	-4.59977393054204
RP11-672L10.6	-0.105873419983584	3.36920190635745	-1.93909467413587	0.0575520259725526	0.312976566676171	-4.60092487782499
MAP3K12	-0.0979337579133066	5.8455631172019	-1.93873342822505	0.0575970682933508	0.313149109167732	-4.60157365152539
MT1HL1	-0.408547137354857	10.9647631353903	-1.93849905368962	0.0576263076209764	0.313235672578083	-4.60199451639034
SEC23B	0.218824730348695	7.92869809457358	1.9382964400609	0.0576515948383242	0.313300718714738	-4.60235831271302
LOC100128343	0.108647060760115	6.92946759151605	1.93810464583523	0.0576755404665562	0.313358445778102	-4.60270265211955
FRAS1	-0.103172545020914	3.44617052602541	-1.93770967156974	0.0577248799984875	0.313554082578389	-4.60341167913768
PPTC7	-0.184511761132396	7.58512929411788	-1.93748051896045	0.0577535218770452	0.313575948664703	-4.6038229783924
LOC101927018	-0.0807523718746674	2.48386989595668	-1.9373660292066	0.0577678365426128	0.313575948664703	-4.60402845681252
NIPSNAP1	-0.111532438106919	7.55400795165664	-1.9373575049897	0.0577689024474557	0.313575948664703	-4.60404375507431
CYP4F3	-0.517941338575612	4.91772788652653	-1.93641361427145	0.0578870345167366	0.314144682010532	-4.6057373766822
RAD51AP1	0.359642929908991	6.32646065633147	1.936037651989	0.0579341452355572	0.314327819132712	-4.6064117651371
ACTR3P2 /// ACTR3P2	0.104021557978718	2.57246464369086	1.93574808505884	0.0579704523133879	0.31438001227473	-4.60693110281534
PLA2R1	-0.117771619644861	3.11359386352364	-1.9357477206896	0.0579704980117136	0.31438001227473	-4.6069317562682
NEGR1	-0.0888261255114813	2.84508212768411	-1.9352695054521	0.0580305011383783	0.314612736837433	-4.60778928608175
LOC340090	-0.0946324847952256	2.74924504695739	-1.93519253079781	0.0580401643340825	0.314612736837433	-4.60792729887141
CDC42SE2	0.240944983478363	8.48962159742381	1.93465552718691	0.058107616569837	0.314800356766653	-4.60888999407433
C10orf85	-0.100865441693077	5.29690549168783	-1.93453392216707	0.0581229004838899	0.314800356766653	-4.60910796508918
COPS7A	0.145310596062765	6.87107782595331	1.93449132400904	0.0581282552401347	0.314800356766653	-4.60918431737012
TMEM254	-0.189548046043055	6.1908251470031	-1.93441101937225	0.0581383509940967	0.314800356766653	-4.60932825018046
HSD17B1	-0.078124014038603	4.71291203074384	-1.93438439457594	0.0581416985456777	0.314800356766653	-4.60937596958608
CYB561	0.0943976455705329	7.40636980523065	1.93398347266061	0.058192126587114	0.315000878556714	-4.61009446952445
MSL1	0.0732614524485573	7.22315616586316	1.9330239940248	0.0583129615565965	0.315542071326719	-4.61181344320904
FERMT2	0.260027603147275	4.21388382357872	1.93290580718829	0.0583278605866629	0.315542071326719	-4.61202513187872
CHAC2	0.24728100329987	6.69503138159429	1.93287018162952	0.058332352301385	0.315542071326719	-4.61208893988008
ZBTB7C	-0.286021224683751	5.80469761071309	-1.93266335173274	0.0583584355020813	0.315610577836043	-4.61245936723381
BC034456 /// RP11-229P13.25	-0.0860921281291085	2.63211965854335	-1.93248672748312	0.0583807173615354	0.315628257277268	-4.61277566967294
FBXO45	-0.194916823901331	5.48561402225507	-1.93238845831807	0.0583931175539395	0.315628257277268	-4.61295164126966
TMCC3	-0.24870525453655	8.04225575209986	-1.93231836872838	0.058401963251304	0.315628257277268	-4.61307714665129
NCKAP5	-0.207663466307646	2.65747994369065	-1.93211667692502	0.0584274242603506	0.31569331922891	-4.61343828239747
BRWD1	-0.12401074995675	4.6328469851773	-1.93183871177101	0.0584625293205756	0.315810447776743	-4.61393593425604
CD276	0.101821593602983	4.85788374197383	1.93172122317342	0.0584773727196832	0.315818095606647	-4.61414625992421
C8orf76	0.303567221730659	6.97836864966165	1.93140736623583	0.0585170408757101	0.315905769321723	-4.61470806551036
AC018816.3	0.116070035030305	4.84446198432613	1.93138024918567	0.0585204692574298	0.315905769321723	-4.61475660144227
LOC101927537	-0.144070075282946	4.82949173420646	-1.93120043003302	0.0585432079495388	0.315927175240511	-4.61507843891378
PHOSPHO2	-0.212185480888453	5.95574269704461	-1.93106103122862	0.0585608405477617	0.315927175240511	-4.61532791472446
NRARP	-0.459174764907477	9.22626202687379	-1.93089217145436	0.0585822057398972	0.315927175240511	-4.61563009450479
GALM	-0.190648765057638	7.93160805497003	-1.93087862576414	0.0585839199131464	0.315927175240511	-4.61565433393833
PRKAR1B	-0.124099742346784	5.3047278963686	-1.93081797199786	0.0585915960203702	0.315927175240511	-4.61576286944329
GGA2	0.104069979473478	5.10312300417618	1.930444405848	0.0586388920287857	0.316109727370397	-4.61643127342613
KIAA1217	0.12108538438282	5.46734941250275	1.93025429319787	0.0586629740789246	0.316167083028485	-4.61677138960444
TGIF2	0.153257215373768	4.51360591544879	1.92982633901998	0.0587172149820222	0.316386917841274	-4.61753690330029
SNHG3 /// SNORA73A	0.165173942112111	3.64455418044101	1.92956091994413	0.0587508769141687	0.316495791347056	-4.61801160397795
IL2	-0.0835032333836558	2.54290052305553	-1.92923763898664	0.0587918994414553	0.316581714989065	-4.61858971349166
TM4SF18	0.173020798543439	4.11371910836418	1.92922308314994	0.0587937470693977	0.316581714989065	-4.61861574108635
ATP5D	-0.1588711562732	8.12503051647057	-1.92893783747513	0.058829964385777	0.316704225761839	-4.61912576028319
ARL6IP6	-0.145226074653977	6.094672426564	-1.92875896718701	0.0588526850446688	0.316737223953107	-4.61944554678947
CD79B	0.143866638241752	4.5077020611432	1.92867756514438	0.0588630274616935	0.316737223953107	-4.61959106980855
PLCD3	-0.249744563616458	6.7512050410666	-1.92836325049867	0.0589029767932735	0.316802921214792	-4.62015292213603
MIEF2	-0.114559348397634	4.6893229171337	-1.92831773365581	0.0589087638911064	0.316802921214792	-4.62023427903517
CBL	0.0934819154980575	5.26599553304715	1.92812771884643	0.0589329279710543	0.316802921214792	-4.62057389382263
IL10RB-AS1	0.100759131700723	3.48291010280008	1.92800519755439	0.0589485134180444	0.316802921214792	-4.6207928615116
ZC3H18	0.107365619427002	5.03003644061174	1.92798672647252	0.0589508633558115	0.316802921214792	-4.62082587162079
RPL27AP /// RPL27AP	-0.148682092425615	5.89417145803698	-1.92794593028339	0.0589560538332119	0.316802921214792	-4.62089877848287
GNG11	0.192009398164547	4.42446256302872	1.92778941970737	0.0589759702052175	0.316817165183611	-4.62117846603091
KRT40	-0.0584519041274998	2.64769454778179	-1.9277134090346	0.0589856448273397	0.316817165183611	-4.62131429149315
RP4-635E18.8	-0.191226108500658	5.33931714804006	-1.92719211128176	0.0590520319598967	0.317032968852974	-4.62224568632069
GLP2R	-0.0852139656062274	3.02971887663712	-1.92718622322498	0.0590527821660238	0.317032968852974	-4.62225620516891
RPUSD1	-0.11378527931183	5.9019501349189	-1.92676339178339	0.0591066769980014	0.317249895708123	-4.6230115084385
DYNLT3	0.254022009488097	8.73936553589609	1.92632403103462	0.0591627230982184	0.317478267686538	-4.6237961849385
CTD-2528L19.6	-0.161377182848899	2.76391574167903	-1.92472539885591	0.0593670315601775	0.318501957640368	-4.62664994615823
ATP8A1	-0.139191721511299	5.17767971937371	-1.92285921820878	0.0596062935941736	0.319712662562135	-4.62997870175454
ITPK1-AS1	-0.174447886187346	3.46333265320405	-1.92246775806627	0.0596565865996943	0.319904219473927	-4.63067660220281
MIER1	-0.171519957978926	6.13391472001977	-1.92236954960218	0.0596692096442227	0.319904219473927	-4.63085167013729
GBE1	0.186435541275875	7.75586041686321	1.92194580790273	0.0597237005981465	0.320064399134017	-4.6316069492332
PHYKPL	-0.106568524934688	6.36764520440648	-1.92192557850073	0.059726303052687	0.320064399134017	-4.63164300257738
RNF11	-0.18752244365491	9.02273151477329	-1.92173289319935	0.0597510963066546	0.320091438487772	-4.63198639452903
CT62	-0.112973119279594	3.42497966364718	-1.92167484320645	0.0597585674489713	0.320091438487772	-4.63208984178687
CCDC24	-0.113304018554711	5.85462344638988	-1.92095263163636	0.0598515839797279	0.320516679235701	-4.63337662188094
LINC01293	0.23946277820911	3.26651478728493	1.92036426507262	0.0599274532041236	0.320849920182333	-4.63442461548954
MAGI1-IT1	-0.108222561588125	4.33398468324278	-1.92006689781232	0.0599658295375182	0.32093603597885	-4.63495417701348
TMA7	-0.073342690427781	12.0563542563696	-1.92002817690841	0.0599708281516602	0.32093603597885	-4.63502312722401
OST4	0.145314529941126	10.1768123789874	1.91937273467333	0.0600554952931541	0.321316025772289	-4.63619008737519
APEX2	-0.101704223378772	5.7790938571108	-1.91877446206882	0.0601328663534923	0.321656815245426	-4.6372549582615
PHC1	0.146541246731482	4.98608899836764	1.91852942519232	0.0601645800168192	0.32169254557788	-4.63769101801509
VMP1	0.323276657511475	6.59737516983205	1.91851149750013	0.0601669008502167	0.32169254557788	-4.63772291965219
TROVE2	-0.0879981924647932	5.81772080946589	-1.91824896080671	0.0602008963293196	0.321801154924	-4.63819006377578
MFSD9	-0.168106906940947	5.25500802872327	-1.91784114048233	0.0602537367996715	0.321920876256583	-4.63891560737542
UROS	0.080311536231112	4.65458348587309	1.91777760703809	0.0602619722559987	0.321920876256583	-4.63902862611835
RP11-396F22.1	-0.148329482203955	3.76395215352326	-1.91772236297192	0.0602691339892739	0.321920876256583	-4.63912689634808
MS4A14	0.108849041581361	3.2051573284724	1.9176536591844	0.0602780416255948	0.321920876256583	-4.63924910579103
SLC38A9	-0.148318654308284	5.05425453622764	-1.91717621330858	0.0603399747702552	0.322178480498616	-4.64009827502155
ANGPTL4	0.358695551818396	5.42244068166347	1.91693405108931	0.06037140817889	0.322273154872332	-4.64052890608076
LINS	0.185579432363033	4.90139820973715	1.91678611657588	0.0603906173965299	0.322302546214292	-4.64079195098759
APCDD1L	-0.141119936992368	4.75786252409943	-1.91658133245059	0.0604172170921643	0.322315485805235	-4.64115605192426
CXorf38	0.191057125460515	6.42803180507827	1.9165564506852	0.0604204496987789	0.322315485805235	-4.64120028875297
HS3ST1	0.184305485976948	5.26047753674402	1.91617890604471	0.0604695178764435	0.322504095341032	-4.64187145684163
ZNF547	-0.0614417244035437	2.91394636712504	-1.9158684178665	0.0605098963702479	0.322586825733799	-4.64242333091589
CDAN1	-0.0844098568188523	4.46775692260009	-1.91577561353867	0.0605219698795796	0.322586825733799	-4.64258826987453
MYOD1	-0.126063018496598	5.07553314707741	-1.91564207628444	0.0605393461940182	0.322586825733799	-4.64282559026958
FAM98C	-0.153803084388565	6.84732775492569	-1.91554195749838	0.0605523767705927	0.322586825733799	-4.64300351039329
RP9	-0.149339799508222	5.05690527124028	-1.9155325064687	0.0605536069564083	0.322586825733799	-4.6430203053071
CEP112	0.10577337860023	3.74085448460158	1.91494422061586	0.060630222601897	0.322921837770973	-4.64406557387499
LOC102725072 /// LOC102725315 /// LOC727983 /// POM121L10P /// POM121L1P /// POM121L4P /// POM121L8P /// POM121L9P	-0.130141977042591	5.4975639318389	-1.91475754094775	0.0606545521409006	0.322968347428414	-4.64439720843426
ARMCX1	0.291246444112159	5.12755597120319	1.91466651528884	0.060666418322225	0.322968347428414	-4.64455890436624
IPO13	-0.116198479790415	6.09244234502418	-1.91440619737008	0.0607003644890179	0.323075938624508	-4.64502129021201
ALDH2	0.113892857416987	10.2527951421817	1.91402477521852	0.0607501321708036	0.323222070037528	-4.64569868650491
NEUROG1	-0.118294165238715	4.57767527827213	-1.91398514627764	0.0607553049164927	0.323222070037528	-4.64576905976294
LOC101928707	-0.116387129210835	3.28431403216468	-1.91376031050531	0.0607846597124427	0.323305110003766	-4.64616830008747
RP5-991G20.4	-0.124505667595457	4.35241992253194	-1.91323451270594	0.060853355545309	0.323597314588666	-4.64710179803939
BTF3P13 /// BTF3P13	-0.106577939933197	3.04717755457702	-1.91233859490872	0.0609705599748816	0.324110712748979	-4.64869188850336
LOC157860	-0.19666975293871	4.45163132063373	-1.91216140393459	0.0609937629227688	0.324110712748979	-4.64900629306928
DDX19B	-0.133675148968106	4.88855826384235	-1.91214839701705	0.0609954664591079	0.324110712748979	-4.64902937131375
TXNL4A	-0.183949658771084	6.60512842490068	-1.9120661717513	0.0610062365675628	0.324110712748979	-4.64917526087615
HOPX	0.168615800265731	4.05859439256509	1.91197025132338	0.0610188025532516	0.324110712748979	-4.64934544238546
MON2	-0.0953026991203894	4.77738514426142	-1.9114347034532	0.0610890020847353	0.324410324911487	-4.65029547148585
DUSP5	0.481184646549839	7.80740546287816	1.91109727531776	0.0611332673814003	0.324561963067433	-4.65089392892565
UQCRH /// UQCRHL	-0.13622201518983	11.0163197200703	-1.91100668894212	0.0611451555421682	0.324561963067433	-4.65105457583586
STAU1	0.0984198117192872	9.13222181309413	1.91086180008571	0.0611641742114863	0.324573067987064	-4.65131150955392
FAM129C	0.105962482785214	3.81629799962809	1.91070100299029	0.0611852869479695	0.324573067987064	-4.65159663368034
SPOPL	-0.170966428460099	6.7819168783788	-1.91067541484297	0.0611886472557246	0.324573067987064	-4.65164200444559
PRH1 /// PRH1-PRR4 /// PRH2	-0.119835547348885	4.77608286810953	-1.91004039641636	0.0612720899666076	0.324884431995051	-4.65276779600586
RRM1	0.255515315670261	7.46010708875268	1.91001847697487	0.0612749719528082	0.324884431995051	-4.65280665002012
AICDA	0.24325446908162	3.24706419728416	1.90983467168277	0.061299143360829	0.324939340060107	-4.65313244469842
ZBED3	-0.165748893246668	5.55481142777636	-1.90917259087907	0.0613862778552043	0.325327907876162	-4.6543057551131
SSTR4	-0.144805664877	4.164198644207	-1.90884461726112	0.0614294804884798	0.325483528066917	-4.65488684382908
PIGS	-0.109108136115953	7.78497359165761	-1.90862512967872	0.0614584071354293	0.325563454014706	-4.65527567319923
GPC5	-0.119552757595677	2.6853062129498	-1.90851062112917	0.0614735030116388	0.325570094761032	-4.65547851329754
NUP205	0.131487500053652	5.21988341262384	1.90836281494614	0.0614929932384325	0.325583012573318	-4.65574032099837
PTOV1-AS1	-0.0869648739680069	3.85762401433621	-1.90823007599382	0.0615105011267225	0.325583012573318	-4.65597542515168
LAMP5	0.132454377549882	4.22812798460367	1.90813272863445	0.0615233436588553	0.325583012573318	-4.65614783545193
TLE3	-0.228370913835938	5.53163536899025	-1.90807232617491	0.0615313133881122	0.325583012573318	-4.65625480938557
OR2F2	-0.0775730001025017	2.493610420225	-1.907731997256	0.0615762340823722	0.325665326276567	-4.65685748321908
BC017988 /// RP11-308N19.1	-0.0564522927065334	2.46280100846244	-1.90763001961116	0.0615896997433938	0.325665326276567	-4.65703805274477
TESC	0.147797338320199	4.78620091526113	1.9075351454522	0.0616022296710085	0.325665326276567	-4.65720603671168
ZNF592	-0.0847509542195821	5.884607744488	-1.90753495400313	0.0616022549576721	0.325665326276567	-4.65720637568359
SH2B2	0.228762387914818	6.13378456350867	1.90694609657592	0.0616800732279413	0.325979293415894	-4.65824884186422
LGI1	-0.0992807485000542	2.6147770549084	-1.90687583675019	0.0616893637327443	0.325979293415894	-4.65837320546366
NOL6	-0.0770922230600615	5.04742983849557	-1.90637206179379	0.0617560130905701	0.326258182365276	-4.65926479639493
CD4	0.0915844194313866	4.64313266550416	1.90618900671955	0.0617802464090417	0.32626077171314	-4.65958871989092
KLHDC3	-0.120309561538385	6.57864644048067	-1.90615879661582	0.0617842464800308	0.32626077171314	-4.65964217529992
SCAPER	-0.340820467586226	5.08479630504584	-1.9059901910182	0.0618065753178171	0.326305421206522	-4.65994050165935
XYLB	-0.0572210634953456	3.26121673735273	-1.9055300648555	0.0618675458171235	0.326417942861395	-4.66075451953122
SLC18A3	-0.156218520376325	3.99893914925921	-1.90549086215556	0.0618727428596361	0.326417942861395	-4.66082386582326
SEPT1	0.220076484883488	4.33582865560448	1.90543484694658	0.0618801693548618	0.326417942861395	-4.66092294987082
CLEC1B	-0.0899828932319893	3.83770494960878	-1.90541046863522	0.0618834016674729	0.326417942861395	-4.66096607132397
ALS2CR12	-0.0709741619573694	3.06972886190861	-1.9052330323039	0.0619069322182412	0.326468844343729	-4.66127991415138
TMED4	-0.205694821232068	6.09071872263975	-1.90444469029183	0.0620115694143061	0.326947346474889	-4.66267399536692
PHLDA3	0.149723168219431	5.96155698565131	1.90419724479511	0.0620444440076773	0.327047360614202	-4.66311146679524
PLEKHA7	0.223612752862371	6.11411143916341	1.90376710313301	0.0621016261130483	0.327275430468047	-4.66387181771465
MCMDC2	-0.0462979059405715	2.65194920122553	-1.90295222143815	0.0622100775117278	0.327773526674695	-4.66531185231441
SMTN	-0.11352998943031	5.65026860779007	-1.902282495819	0.0622993307373693	0.328159347378762	-4.66649496771916
BCS1L	-0.148360725080008	6.54876671353688	-1.90219342378176	0.0623112094129912	0.328159347378762	-4.66665229202502
LINC00032	-0.0787176045325526	3.54988042005797	-1.9020555857019	0.0623295953365004	0.328182691362098	-4.66689573710097
CYMP	-0.083485290751466	4.16577675606259	-1.90194863679872	0.0623438641946015	0.328184352250901	-4.66708461609869
LOC101927792	-0.0738891421372347	2.64011330716248	-1.90177018194647	0.0623676793777655	0.328206673557407	-4.66739975875494
PLEKHM3	-0.116452436368826	3.55978153317842	-1.90170774749259	0.062376013214354	0.328206673557407	-4.66751000887901
ZC3HAV1	0.153938025123866	7.08322046946741	1.90103147375932	0.0624663437948019	0.328608455838457	-4.66870400658493
NLRP7	0.110888089523841	3.61556007637782	1.90047430222817	0.0625408492328462	0.328865959374593	-4.66968744378178
FTH1P5	-0.0921526831355948	12.3734384530151	-1.90034203757518	0.0625585468527809	0.328865959374593	-4.66992086084012
SPC25	0.275769605114188	4.34952152899791	1.90026227630193	0.0625692213344008	0.328865959374593	-4.67006161449303
PPM1A	-0.161766066931425	6.19833820610105	-1.90024731982373	0.0625712231378104	0.328865959374593	-4.67008800741471
CRTC3	0.134053166568613	5.11303651471911	1.89992441421491	0.0626144547028805	0.328996753654079	-4.67065777787787
SOST	-0.0843489575575243	2.84622546328298	-1.89985251345378	0.0626240844434232	0.328996753654079	-4.67078463602063
FJX1	0.163709165034335	4.5001477444397	1.89969985174518	0.0626445347484971	0.329030696133241	-4.67105397085139
ZNF552	-0.120233266613949	5.21518738027538	-1.89940132871089	0.0626845407795602	0.329167313939553	-4.67158058814799
VAPA	-0.0826836340693067	6.05602505278639	-1.89928683399478	0.0626998903398089	0.329174424283997	-4.67178254630493
FGGY	-0.0798520591459457	4.18491253379528	-1.8991449664709	0.0627189140215814	0.329200816288238	-4.67203277280048
C1QTNF4	-0.0876679846543671	2.78414121954128	-1.89893809943827	0.0627466625767507	0.329272981661128	-4.67239761636912
WDR20	-0.151957864168121	5.05103519800695	-1.89858914424279	0.0627934940584942	0.329445233159889	-4.67301297664107
UBE2H	0.100921171080974	5.39928782870058	1.89842616764721	0.0628153764747566	0.329486542079901	-4.67330034158468
AFF3	0.0702291118528313	3.32364331781986	1.89801114872858	0.0628711291557632	0.329705453231561	-4.67403201718868
KLK3	-0.0827082410264062	5.2451714565209	-1.89770887904068	0.0629117618049688	0.329801580632366	-4.67456482852114
DOCK3	-0.0798996788665001	3.42110100780893	-1.89766617630159	0.0629175039242103	0.329801580632366	-4.67464009472968
BCDIN3D-AS1	-0.0824327247752423	3.59086011190742	-1.89739960359087	0.0629533592791653	0.329916000500439	-4.67510991204287
PCYOX1	-0.225099744529657	7.20681190901955	-1.89651999847785	0.0630717936224627	0.330463039875323	-4.67665974981405
TCERG1	-0.108989771490875	4.98147296203787	-1.89637953267527	0.0630907241293726	0.330488603902638	-4.6769071880823
AAGAB	-0.126138620566231	5.91789529452845	-1.89624514517152	0.0631088399812747	0.330509890082294	-4.67714390407325
COX7A2	-0.106358949807953	11.6565059484726	-1.89584827056568	0.0631623656845089	0.330707280808713	-4.67784289052455
LRRC4B	-0.1405619211729	3.21418393390129	-1.89575721281102	0.0631746518993856	0.330707280808713	-4.67800324587537
IL18	0.388756719489714	7.90618537856091	1.89547035195806	0.0632133706410711	0.330836332327101	-4.6785083720846
GPR82	0.146456149215045	3.09994268454223	1.89500655892177	0.0632760132234744	0.331090507456311	-4.6793249122341
IREB2	-0.115375356520855	4.53749722875412	-1.89454210470223	0.0633387978983904	0.331345312849231	-4.68014244109974
CHPF2	0.124170429498275	6.80166560052541	1.89383484283708	0.06343450672752	0.331752314448396	-4.68138702109786
BLOC1S1	-0.123983123831399	9.16120316443755	-1.89365444968138	0.0634589377116069	0.331752314448396	-4.68170439667629
PON3	-0.363729721350837	5.58768817729553	-1.89358596368586	0.0634682149894194	0.331752314448396	-4.68182488091248
SRCRB4D	-0.198561358867361	4.9809520868585	-1.89350449749874	0.0634792520938904	0.331752314448396	-4.68196819562802
RP11-108K3.2	-0.108009116095801	3.87166178268146	-1.89344639795654	0.0634871244614043	0.331752314448396	-4.68207040061526
GRSF1	-0.152285452088697	6.74078569949265	-1.89311782319117	0.0635316612522685	0.331840844753294	-4.68264835657225
SATB2-AS1	-0.394897609289813	4.17416375752469	-1.89311322886039	0.0635322841804456	0.331840844753294	-4.68265643727866
ZNF507	-0.087232615728964	5.05065723756465	-1.892879899022	0.0635639273186752	0.331862922012824	-4.68306680523833
GPR34	0.280075446251606	4.11615188998726	1.89287397709129	0.0635647305981195	0.331862922012824	-4.6830772198348
CENPI	0.0837221584729657	3.09713529808994	1.89269245840336	0.0635893568529349	0.331917814731698	-4.68339643361766
L1TD1	0.580818431979047	5.65049155358159	1.89220657735027	0.0636553151386109	0.332188376316869	-4.68425075875095
MXD1	0.332199962775304	8.56814948196271	1.89190702107322	0.0636960087772145	0.332319893610181	-4.68477737310191
GATA6-AS1	-0.33702313097448	6.25327071253814	-1.89181307525472	0.063708775522462	0.332319893610181	-4.68494251305501
ANO5	-0.324023807725226	4.12063281741684	-1.89155462945886	0.0637439081544375	0.332422663232936	-4.68539677749328
PXMP4	-0.0953865015702169	5.32655958265698	-1.89146023072788	0.0637567446362148	0.332422663232936	-4.68556268649104
IQSEC2	-0.0997877974584389	5.01144912257636	-1.89129316161703	0.0637794683203609	0.332467441244434	-4.68585629838706
LINC01019	0.0734117542658712	4.21544178007287	1.89109112287417	0.0638069575298406	0.332524704214634	-4.68621133653251
LRRC8A	0.150283786374382	7.24490880896556	1.89100462538841	0.0638187293718053	0.332524704214634	-4.68636332646308
PPIL1	0.264766193614157	6.61005742398018	1.89062695527961	0.0638701498231365	0.33266389294116	-4.6870268819513
APBA1	-0.134446090854611	4.47268205647242	-1.8906006659879	0.0638737304643826	0.33266389294116	-4.68707306715564
BLOC1S6	0.185027535013455	7.24457412225753	1.89018575715554	0.0639302642256683	0.332866691332963	-4.6878019072598
JPX	-0.230160642974242	3.68336599191258	-1.89004345471812	0.063949663538097	0.332866691332963	-4.68805184729914
GNA12	0.100354529127173	6.37126723131396	1.88992959606428	0.0639651888603087	0.332866691332963	-4.68825181679513
INSL6	-0.112421634040017	3.59909432106164	-1.88989960309404	0.0639692791167089	0.332866691332963	-4.68830449157158
XPNPEP3	0.105617451001356	4.22017137141259	1.8894392002842	0.0640320938553463	0.333119851244801	-4.68911297628533
PLCE1	-0.227968115468808	4.57173291130798	-1.8893038112795	0.0640505755100912	0.333142312250629	-4.68935069164481
NGRN	-0.0977374589106459	7.77510317816549	-1.88879722936215	0.0641197680250875	0.333428464282568	-4.69024001329965
PRKY	-0.151292676236966	3.6374438337368	-1.88853878572352	0.0641550924813072	0.333538411839157	-4.69069363931625
CAPG	0.254885682750263	7.65648886063055	1.88839280811251	0.0641750522071025	0.333568448157138	-4.69094983841993
GPR107	0.0921361731890089	4.89426721253647	1.88827163818967	0.0641916239414257	0.333580865024819	-4.69116248542079
NOTCH1	-0.135333646020856	5.46571100971923	-1.88810095857677	0.0642149729947509	0.333585617797976	-4.69146199910132
AOAH	0.207059445014005	5.22311217343455	1.88805760705183	0.0642209046509028	0.333585617797976	-4.69153806987257
AIPL1	-0.08462077713697	4.20050560660978	-1.88776199369125	0.0642613649058654	0.333680711759235	-4.69205675444211
CHPF	0.155619119868885	6.62958118604784	1.88771655424331	0.0642675860658731	0.333680711759235	-4.69213647639542
ELOVL2	-0.0661960285878842	3.20552977119365	-1.88734614926817	0.0643183176281075	0.333870410640717	-4.69278627648205
HIVEP3	0.0765327937556224	4.42187892279088	1.8867255426084	0.0644033935135028	0.334218539554477	-4.69387475392768
SLC2A8	-0.117446238168647	4.62203910348327	-1.88664965790839	0.0644138027126038	0.334218539554477	-4.69400782601193
STPG2	-0.103858353116655	3.77797055846135	-1.886346961676	0.0644553381243468	0.334302811457588	-4.69453859012697
PTPN4	-0.10811517224045	3.67663642966471	-1.88623999384835	0.0644700214778346	0.334302811457588	-4.69472613550743
CCNO	0.215217169909013	4.6548297544349	1.88622059188847	0.0644726850668205	0.334302811457588	-4.6947601517268
HIST1H2BH	0.230728161404214	6.84353761436285	1.88599399979914	0.0645037995625492	0.334350367337946	-4.69515739847998
CETN1	0.122709504893287	4.9238815862466	1.88594676136543	0.0645102877117177	0.334350367337946	-4.69524020860894
PHB2	-0.128229079774831	10.6858994166966	-1.88521296247441	0.0646111452741524	0.334799325148285	-4.69652634246011
LHX8	-0.0515255996535577	2.28651748963341	-1.88506268813589	0.0646318163263536	0.334832669602607	-4.69678967508229
METTL7B	-0.471996214168276	7.95826029671049	-1.88458217683259	0.0646979508855631	0.335101476509237	-4.69763157356955
MOGAT2	-0.394683054314847	6.7857624639545	-1.8841378193487	0.0647591604896322	0.335112635295891	-4.69840995984876
SNX9	0.163506015655512	8.55589353356223	1.88409888500479	0.0647645259769149	0.335112635295891	-4.69847815393131
RP5-1061H20.3	-0.165282595176505	4.83248439190941	-1.88403538323044	0.0647732778755439	0.335112635295891	-4.69858937558223
METRN	-0.164326003570042	5.31141650967354	-1.88399231058058	0.0647792147755893	0.335112635295891	-4.6986648142995
CXCR1	0.104817707961466	5.8259956714721	1.88393995606926	0.06478643165784	0.335112635295891	-4.69875650750786
FKRP	-0.0974936720608603	4.16055422277791	-1.88391874250036	0.0647893560664372	0.335112635295891	-4.69879366012065
ZNF10	-0.0740464395169917	3.64020887180088	-1.88376095802324	0.0648111110454682	0.335112635295891	-4.69906998615405
ZC3H12B	-0.0924440038340091	3.51491930246615	-1.88373936156837	0.0648140891990224	0.335112635295891	-4.69910780618326
IFNA4	0.100124197056546	3.45197160584356	1.88326166773567	0.0648799928871206	0.335379655539577	-4.69994425341285
